,negative,neutral,positive
mahogany,0.0,10.0,0.0
mahreen,0.0,0.0,2.5
maid,0.0,2.5,0.0
maiden,3.321928094887363,3.321928094887363,0.0
maik,2.5,0.0,0.0
maikeru,0.0,0.0,2.5
mail,6.610797698940938,1.3274436135281011,1.0759410770890674
mailed,0.0,2.5,0.0
mailing,3.321928094887363,3.321928094887363,0.0
maimi,5.0,0.0,0.0
main,2.576123340966972,1.8380053935977752,1.9401545254940873
mainly,1.1931050268756351,2.7698688378752867,2.6495797632752476
mainstream,5.678873587267573,0.9266284080291269,1.6609640474436815
maint,5.0,0.0,0.0
maintain,1.754769834800818,1.2301433994512887,4.186165670860539
maintained,5.678873587267573,0.0,2.095903274289385
maintaining,2.095903274289385,0.0,5.678873587267573
maintains,8.003922779651097,1.1073093649624544,1.1073093649624544
maintenance,21.854345326782823,0.0,1.0
maintenece,2.5,0.0,0.0
majestic,3.321928094887363,0.0,3.321928094887363
majidi,3.321928094887363,3.321928094887363,0.0
major,3.076636504157881,1.2160199742749696,2.356184926814306
majoring,0.0,0.0,2.5
majorly,0.0,5.0,0.0
mak,1.6609640474436815,3.321928094887363,1.6609640474436815
make,2.247397735251675,1.6204303005271325,2.509960355217849
makeitright,0.0,2.5,0.0
makeovertime,2.5,0.0,0.0
makes,2.1073141347598123,1.6240410546461872,2.672076684199409
makessense,2.5,0.0,0.0
makestoomuchsense,0.0,2.5,0.0
makeup,2.5,0.0,0.0
makhmalbaf,0.0,0.0,5.0
makin,2.5,0.0,0.0
making,2.701222142303756,1.3872975226565833,2.4020700825136725
maladjusted,2.5,0.0,0.0
malaysian,0.0,0.0,2.5
male,3.321928094887363,0.7067270923753284,2.978033117136071
malese,0.0,0.0,2.5
malfu,2.5,0.0,0.0
malfunction,0.0,0.0,5.0
malfunctioning,3.321928094887363,0.0,3.321928094887363
malhere,0.0,0.0,2.5
malkovich,2.5,0.0,0.0
mall,2.5,0.0,0.0
malleable,2.5,0.0,0.0
mallow,0.0,0.0,2.5
malnourished,2.5,0.0,0.0
malpensa,0.0,2.5,0.0
malta,0.0,0.0,5.0
maltese,0.0,3.321928094887363,3.321928094887363
malwcal,0.0,0.0,2.5
mam,0.0,0.0,2.5
mama,0.0,2.5,0.0
mamet,0.0,0.0,2.5
mamma,0.0,0.0,2.5
mammoth,2.5,0.0,0.0
manage,7.617369497207078,0.9427755595944493,1.316364786255445
manageable,0.0,5.678873587267573,2.095903274289385
managed,2.978033117136071,0.8977117175026231,2.978033117136071
manages,7.582214143371405,0.9792503710240241,1.285097208938469
managing,2.51294159473206,1.4306765580733931,2.51294159473206
manch,2.5,0.0,0.0
manchester,5.0,0.0,0.0
mandarinjourney,0.0,2.5,0.0
mandates,0.0,0.0,2.5
mandatory,3.321928094887363,0.0,3.321928094887363
mandiebear,0.0,0.0,2.5
mando,0.0,0.0,2.5
mandolin,0.0,5.678873587267573,2.095903274289385
mandos,0.0,0.0,2.5
mandy,0.0,0.0,2.5
mandyyjirouxx,0.0,0.0,2.5
maneuver,0.0,3.321928094887363,3.321928094887363
mangan,0.0,0.0,5.0
mangle,0.0,2.5,0.0
manhandle,0.0,10.0,0.0
manhattan,10.318851158516171,0.0,1.4306765580733931
manic,2.51294159473206,2.51294159473206,1.4306765580733931
manically,2.5,0.0,0.0
manipulate,0.0,2.51294159473206,4.507575551943847
manipulated,0.0,0.0,5.0
manipulating,3.321928094887363,0.0,3.321928094887363
manipulative,19.549378059091087,1.0479516371446924,0.0
manly,0.0,0.0,2.5
mann,2.5,0.0,0.0
manned,2.5,0.0,0.0
mannered,15.0,0.0,0.0
manong,0.0,0.0,2.5
manual,1.5436446652915492,2.19330974196567,2.6909854976478167
manually,6.610797698940938,1.5913711273047662,0.812711509291959
manufactued,0.0,0.0,2.5
manufacture,0.0,3.321928094887363,3.321928094887363
manufactured,2.717562737549928,2.2363458328106818,1.4947531601505835
manufacturing,5.678873587267573,0.0,2.095903274289385
manunitedvss,0.0,0.0,2.5
many,2.3657482368933342,1.5572881275686747,2.4735566597037066
maotai,0.0,0.0,2.5
map,3.321928094887363,0.0,3.321928094887363
maple,0.0,0.0,7.5
mapped,0.0,0.0,2.5
mapquest,2.5,0.0,0.0
maqic,0.0,0.0,2.5
mar,1.285097208938469,0.0,12.62925313651334
marathon,3.321928094887363,0.0,3.321928094887363
maratona,0.0,0.0,2.5
marble,0.0,0.0,2.5
marccopely,2.5,0.0,0.0
marcfennell,0.0,0.0,2.5
march,5.0,0.0,0.0
marching,8.003922779651097,0.0,1.6609640474436815
marciaveronicaa,2.5,0.0,0.0
marcpending,0.0,0.0,2.5
marcus,2.5,0.0,0.0
margaret,2.5,0.0,0.0
margarita,5.0,0.0,0.0
marginal,6.8433137786230045,1.1832946624549385,1.1832946624549385
marginally,3.321928094887363,0.0,3.321928094887363
margo,0.0,0.0,2.5
margrethetm,0.0,0.0,2.5
mariachi,0.0,3.321928094887363,3.321928094887363
mariahhbf,0.0,0.0,2.5
marian,0.0,0.0,2.5
mariannemarlow,0.0,0.0,2.5
marie,3.321928094887363,0.0,3.321928094887363
mariedees,0.0,0.0,2.5
marilyn,2.5,0.0,0.0
marina,5.678873587267573,0.0,2.095903274289385
marinated,2.5,0.0,0.0
marine,2.5,0.0,0.0
maring,0.0,0.0,2.5
mario,0.0,0.0,2.5
marisa,0.0,0.0,2.5
marisol,0.0,0.0,2.5
marivaux,2.5,0.0,0.0
mark,2.51294159473206,0.0,4.507575551943847
markblomeley,0.0,0.0,2.5
marked,1.5702972679322118,2.4097933153777453,2.4097933153777453
markedly,2.5,0.0,0.0
marketable,3.321928094887363,3.321928094887363,0.0
marketed,0.0,0.0,5.0
marketing,0.0,0.0,7.5
marketingveep,0.0,0.0,2.5
markhundley,0.0,0.0,2.5
markie,0.0,2.5,0.0
marking,5.0,0.0,0.0
marks,8.003922779651097,1.6609640474436815,0.0
marlier,0.0,0.0,2.5
marnier,0.0,0.0,2.5
marr,52.5,0.0,0.0
marred,5.678873587267573,2.095903274289385,0.0
married,1.8380053935977752,1.8380053935977752,2.717562737549928
marring,0.0,0.0,12.5
marriott,5.0,0.0,0.0
marry,1.1832946624549385,1.8380053935977752,4.1145820804822515
mars,2.095903274289385,2.095903274289385,2.095903274289385
marsha,0.0,0.0,2.5
marshaled,2.5,0.0,0.0
marshall,2.3475901497877913,1.6609640474436815,2.3475901497877913
marshally,0.0,0.0,2.5
martagf,0.0,0.0,2.5
martha,1.8380053935977752,1.8380053935977752,2.717562737549928
marthafresh,0.0,0.0,2.5
martial,8.003922779651097,1.1073093649624544,1.1073093649624544
martin,0.8977117175026231,1.9535700439406751,4.742632390555292
martinjgale,0.0,0.0,2.5
martins,0.0,0.0,2.5
martyr,2.5,0.0,0.0
marveilleux,2.5,0.0,0.0
marvel,5.0,0.0,0.0
marveled,3.321928094887363,0.0,3.321928094887363
marveling,2.5,0.0,0.0
marvellous,0.0,2.5,0.0
marvelous,4.271985235273362,1.285097208938469,1.6609640474436815
marvelously,10.0,0.0,0.0
marvin,2.5,0.0,0.0
marvinatorsb,2.5,0.0,0.0
marxian,2.5,0.0,0.0
marxsterbcow,2.5,0.0,0.0
mary,8.003922779651097,1.1073093649624544,1.1073093649624544
maryhogan,0.0,0.0,2.5
maryjanesattic,0.0,0.0,2.5
mas,2.5,0.0,0.0
masala,0.0,3.321928094887363,3.321928094887363
mash,0.0,0.0,5.0
mashing,2.5,0.0,0.0
mashup,0.0,0.0,2.5
masked,2.5,0.0,0.0
maskedkali,0.0,0.0,2.5
masking,0.0,0.0,5.0
masochistic,2.5,0.0,0.0
mason,2.5,0.0,0.0
masquerading,2.5,0.0,0.0
mass,1.6609640474436815,3.321928094887363,1.6609640474436815
massachusetts,0.0,0.0,2.5
massacred,0.0,2.5,0.0
massacres,2.5,0.0,0.0
massive,2.305977577770878,0.0,5.010714036395447
massively,0.0,0.0,2.5
massoud,5.0,0.0,0.0
mast,0.0,0.0,2.5
master,0.0,0.0,10.0
masterballerina,0.0,0.0,2.5
mastered,0.0,0.0,2.5
masterful,10.318851158516171,1.4306765580733931,0.0
masterfully,8.003922779651097,1.6609640474436815,0.0
mastering,2.5,0.0,0.0
masterly,2.5,0.0,0.0
masterpiece,6.8433137786230045,1.1832946624549385,1.1832946624549385
masyado,0.0,0.0,2.5
mat,0.0,0.0,2.5
matc,0.0,2.5,0.0
match,1.6609640474436815,1.754769834800818,3.144027902861167
matched,0.9266284080291269,2.6301168673979136,3.321928094887363
matches,1.0479516371446924,1.0479516371446924,9.162168319362612
matching,0.0,0.0,10.0
matchmaking,2.5,0.0,0.0
matchs,0.0,0.0,2.5
matchstick,0.0,0.0,2.5
mate,0.0,1.1073093649624544,17.243773525740824
mated,0.0,10.0,0.0
material,1.0,2.51294159473206,3.321928094887363
materializes,0.0,2.5,0.0
maternal,5.0,0.0,0.0
mates,0.0,0.0,7.5
matey,0.0,0.0,2.5
math,0.0,3.321928094887363,3.321928094887363
mathisenk,0.0,0.0,2.5
maths,0.0,0.0,2.5
matic,0.0,10.318851158516171,1.4306765580733931
matilde,0.0,0.0,2.5
matinee,3.321928094887363,3.321928094887363,0.0
mating,0.0,12.5,0.0
matsing,0.0,0.0,2.5
matswife,0.0,0.0,2.5
matt,0.0,0.0,12.5
mattbovell,0.0,0.0,2.5
mattdavelewis,0.0,0.0,2.5
mattdowding,0.0,0.0,2.5
matte,0.0,0.0,10.0
matter,2.8046767821586527,1.6134529492945238,2.020814299663648
mattered,2.5,0.0,0.0
matters,2.9203673004336506,2.9203673004336506,0.9602525677891276
matthew,2.51294159473206,1.4306765580733931,2.51294159473206
mattimago,0.0,0.0,5.0
mattsoutatown,0.0,0.0,2.5
mattu,0.0,0.0,2.5
mattwayneceleb,0.0,0.0,2.5
mattyza,0.0,0.0,2.5
mature,3.321928094887363,1.6609640474436815,1.6609640474436815
matured,2.5,0.0,0.0
mau,0.0,0.0,2.5
maudlin,5.0,0.0,0.0
maven,0.0,0.0,5.0
maverick,0.0,2.5,0.0
mawkish,3.321928094887363,3.321928094887363,0.0
max,0.7563041955164012,8.467449830186867,1.388581658628238
maxcelcat,0.0,0.0,2.5
maxed,0.0,0.0,5.0
maxfxx,0.0,0.0,2.5
maxi,0.0,0.0,2.5
maximal,0.0,0.0,2.5
maximized,0.0,0.0,2.5
maximum,1.285097208938469,5.678873587267573,1.285097208938469
maxnugget,0.0,0.0,2.5
maya,0.0,0.0,2.5
mayb,0.0,0.0,2.5
maybe,1.7813471142657316,1.8610375828955716,2.768216644799646
maybeijustlost,0.0,2.5,0.0
mayer,0.0,0.0,2.5
mba,0.0,0.0,2.5
mbj,2.5,0.0,0.0
mbk,0.0,0.0,2.5
mc,0.0,0.0,2.5
mcbeal,2.5,0.0,0.0
mccaren,2.5,0.0,0.0
mccarty,0.0,0.0,2.5
mccloud,0.0,0.0,2.5
mccoy,0.0,0.0,2.5
mcculloch,2.5,0.0,0.0
mcdonald,2.5,0.0,0.0
mcdormand,0.0,2.5,0.0
mcdowell,3.321928094887363,0.0,3.321928094887363
mcentire,0.0,0.0,2.5
mcfarlane,0.0,2.5,0.0
mcfly,0.0,0.0,12.5
mcgrath,3.321928094887363,3.321928094887363,0.0
mci,0.0,5.678873587267573,2.095903274289385
mclarren,2.5,0.0,0.0
mcmullen,2.5,0.0,0.0
mco,3.662986595046085,2.095903274289385,1.142777130968
mcs,0.0,0.0,2.5
mcyntire,0.0,0.0,2.5
md,0.0,2.5,0.0
mdbraber,0.0,0.0,2.5
mde,0.0,0.0,2.5
mdt,0.0,2.5,0.0
mdw,2.095903274289385,2.095903274289385,2.095903274289385
meagan,0.0,0.0,2.5
meal,2.095903274289385,3.321928094887363,1.285097208938469
mean,2.0039152650048084,1.693901119097689,2.70010121327275
meandering,10.318851158516171,1.4306765580733931,0.0
meanders,0.0,2.5,0.0
meanest,2.5,0.0,0.0
meaning,4.1145820804822515,1.4947531601505835,1.4947531601505835
meaningful,19.549378059091087,0.0,1.0479516371446924
meaningless,5.678873587267573,2.095903274289385,0.0
means,2.51294159473206,1.3990626558242387,2.5624390811761604
meanspirited,2.5,0.0,0.0
meant,2.51294159473206,1.1943539984181593,2.9203673004336506
meantime,0.0,2.5,0.0
meanwhile,15.706210959096436,0.0,1.1556666496022783
measly,2.5,0.0,0.0
measurable,20.0,0.0,0.0
measurably,0.0,0.0,2.5
measure,1.4306765580733931,1.4306765580733931,4.507575551943847
measured,3.719611071037446,0.8977117175026231,2.4097933153777453
measures,0.0,0.0,2.5
measuring,0.0,0.0,2.5
meat,0.0,0.0,2.5
meatier,2.5,0.0,0.0
meaty,0.0,0.0,2.5
mebbe,0.0,0.0,2.5
mecanical,0.0,10.0,0.0
mech,7.5,0.0,0.0
mechanic,0.0,10.0,0.0
mechanical,20.41380385307782,0.7855451694709157,0.7855451694709157
mechanicalissue,2.5,0.0,0.0
mechanically,0.0,0.0,2.5
mechnically,0.0,0.0,2.5
med,11.474446170085354,0.9602525677891276,0.9602525677891276
medal,0.0,0.0,5.0
meddling,0.0,2.5,0.0
mediatemple,0.0,0.0,2.5
medical,7.423983573584705,1.142777130968,1.142777130968
medicalissue,2.5,0.0,0.0
medically,0.0,0.0,2.5
mediocre,2.4097933153777453,2.978033117136071,1.2301433994512887
meditate,0.0,0.0,2.5
meditative,8.003922779651097,1.6609640474436815,0.0
mediterranean,0.0,0.0,2.5
medium,0.0,3.5211682165513474,3.137168659354725
mediums,0.0,0.0,2.5
mee,0.0,0.0,2.5
meee,0.0,0.0,2.5
meegan,0.0,0.0,2.5
meet,1.3506893502198491,0.9602525677891276,7.230516925979993
meetin,0.0,0.0,2.5
meeting,1.5702972679322118,0.0,8.776290847640777
meets,1.0479516371446924,3.9173823267621817,2.095903274289385
mega,1.6609640474436815,0.0,8.003922779651097
megadeth,0.0,0.0,2.5
megalomaniac,2.5,0.0,0.0
megan,0.0,0.0,2.5
megaplex,2.5,0.0,0.0
megelizabeth,0.0,2.5,0.0
megentripodi,2.5,0.0,0.0
meguiars,0.0,0.0,2.5
meh,0.0,0.0,2.5
mehulved,0.0,0.0,5.0
mel,10.0,0.0,0.0
melancholic,5.0,0.0,0.0
melancholy,10.318851158516171,1.4306765580733931,0.0
melanieleonard,0.0,0.0,2.5
melaniemerkosky,0.0,0.0,2.5
melbourne,0.0,2.095903274289385,5.678873587267573
melendez,0.0,0.0,2.5
melerr,0.0,0.0,2.5
meli,0.0,0.0,2.5
melle,0.0,0.0,2.5
mellissad,0.0,0.0,2.5
mello,0.0,0.0,2.5
mellow,1.874053799587728,1.518507538106327,3.2076587491603172
mellowed,0.0,0.0,2.5
mellower,0.0,0.0,7.5
melodic,0.0,3.321928094887363,3.321928094887363
melodramatic,7.0093046768582425,1.6134529492945238,0.7153382790366966
melody,0.0,0.0,2.5
melrose,0.0,2.5,0.0
melt,2.095903274289385,0.0,5.678873587267573
meltdown,0.0,0.0,2.5
melted,1.6609640474436815,0.0,8.003922779651097
melting,2.5,0.0,0.0
melville,3.321928094887363,3.321928094887363,0.0
memorable,7.772024201000989,1.011117626881546,1.2301433994512887
memorial,3.321928094887363,3.321928094887363,0.0
memorialize,0.0,0.0,2.5
memorize,3.321928094887363,3.321928094887363,0.0
memorized,0.0,0.0,2.5
memory,0.0,8.003922779651097,1.6609640474436815
memphis,4.1145820804822515,1.8380053935977752,1.1832946624549385
menacing,5.0,0.0,0.0
mendelt,0.0,0.0,2.5
mending,2.5,0.0,0.0
mennard,0.0,0.0,2.5
mens,0.0,0.0,2.5
mensdomain,0.0,0.0,2.5
ment,0.0,0.0,2.5
mental,4.507575551943847,0.0,2.51294159473206
mentally,5.678873587267573,2.095903274289385,0.0
menti,0.0,0.0,2.5
mention,3.7332707599735913,1.0479516371446924,2.188577135307359
mentioned,1.4997330753372482,1.0332549845186552,5.901073919185794
mentioning,3.321928094887363,0.0,3.321928094887363
mentions,2.5,0.0,0.0
menu,0.0,2.5,0.0
mercenary,0.0,0.0,2.5
merchandised,2.5,0.0,0.0
merci,2.5,0.0,0.0
mercilessly,5.0,0.0,0.0
mere,4.675522918696934,1.0479516371446924,1.797583146976218
merely,6.378116270374685,1.484966422982445,0.9602525677891276
merge,17.5,0.0,0.0
merged,5.678873587267573,2.095903274289385,0.0
merges,5.678873587267573,0.0,2.095903274289385
merging,7.5,0.0,0.0
merit,10.318851158516171,1.4306765580733931,0.0
merited,2.5,0.0,0.0
merovingian,0.0,0.0,2.5
merrily,2.5,0.0,0.0
merry,0.0,2.5,0.0
mes,2.5,0.0,0.0
mesa,0.0,5.678873587267573,2.095903274289385
mesh,5.678873587267573,0.0,2.095903274289385
mesmerised,2.5,0.0,0.0
mesmerize,3.321928094887363,3.321928094887363,0.0
mesmerizing,4.899079389427794,1.6609640474436815,1.1073093649624544
mess,2.028745201894865,1.8380053935977752,2.464478569706518
message,2.8394367936337863,0.0,3.9173823267621817
messaged,4.507575551943847,0.0,2.51294159473206
messaging,0.0,2.5,0.0
messed,8.776290847640777,0.0,1.5702972679322118
messes,1.285097208938469,12.62925313651334,0.0
messianic,2.5,0.0,0.0
messin,0.0,0.0,5.0
messing,1.5541158449458503,1.7721967586109773,3.321928094887363
messy,2.6301168673979136,2.095903274289385,1.6609640474436815
met,1.2201908361860025,2.095903274289385,3.471438514848139
metal,2.8458348741694572,1.4501947946160816,2.1954893111861047
metale,0.0,0.0,2.5
metalheads,0.0,0.0,2.5
metalic,0.0,0.0,5.0
metallic,5.010714036395447,1.4777736715355747,1.2474546526209354
metallica,0.0,0.0,2.5
metallicperfectly,0.0,0.0,2.5
metaphorical,10.318851158516171,1.4306765580733931,0.0
metaphorically,0.0,2.5,0.0
metaphysical,2.095903274289385,5.678873587267573,0.0
metered,0.0,0.0,2.5
method,2.5,0.0,0.0
methodical,2.5,0.0,0.0
methodically,2.5,0.0,0.0
meticulous,2.5,0.0,0.0
meticulously,7.5,0.0,0.0
metric,0.0,0.0,2.5
metro,0.0,0.0,2.5
metroknow,0.0,0.0,2.5
metronome,0.0,0.0,7.5
metropolis,3.321928094887363,3.321928094887363,0.0
metropolitan,5.0,0.0,0.0
mexican,34.90988534186462,0.5068095299428461,0.7848321152499965
mexico,2.095903274289385,2.6301168673979136,1.6609640474436815
mey,0.0,0.0,2.5
meyjes,5.0,0.0,0.0
mferric,0.0,0.0,2.5
mg,0.0,0.0,2.5
mgm,0.0,0.0,2.5
mh,0.0,10.0,0.0
mhm,0.0,0.0,2.5
mhtt,2.5,0.0,0.0
mi,2.095903274289385,2.095903274289385,2.095903274289385
mia,8.003922779651097,0.0,1.6609640474436815
miami,2.9203673004336506,2.9203673004336506,0.9602525677891276
miamiadc,0.0,0.0,2.5
mib,2.5,0.0,0.0
mic,1.4048747458592217,1.195105851778789,5.54544091781828
mich,2.095903274289385,0.0,5.678873587267573
michael,7.075680991593563,1.0479516371446924,1.285097208938469
michaelbcoleman,0.0,0.0,2.5
michaelgore,0.0,0.0,2.5
michaelgrainger,0.0,0.0,2.5
michaelmagical,0.0,0.0,5.0
michaelmknight,0.0,0.0,2.5
michalmv,0.0,0.0,2.5
michel,2.5,0.0,0.0
michele,3.321928094887363,0.0,3.321928094887363
michelle,5.678873587267573,0.0,2.095903274289385
michigan,0.0,0.0,7.5
micing,0.0,0.0,5.0
mick,5.678873587267573,2.095903274289385,0.0
micresendo,0.0,0.0,2.5
micro,0.0,4.507575551943847,2.51294159473206
microblogging,0.0,0.0,2.5
microfiber,42.58745019433658,0.0,0.7820114830995407
micron,0.0,0.0,2.5
microphone,0.0,2.2761793375349226,5.094382474196232
microphonecolor,0.0,0.0,2.5
microsoft,0.0,0.0,7.5
microwave,0.0,0.0,2.5
microwaves,0.0,2.5,0.0
mics,0.0,0.0,2.5
micsosd,0.0,2.5,0.0
mid,3.4176720451855043,1.2430386895061838,2.095903274289385
midday,0.0,0.0,2.5
middle,4.60557592314227,1.3441995741148471,1.4894550691169972
middleclassgirl,0.0,0.0,2.5
middling,0.0,2.5,0.0
midght,2.5,0.0,0.0
midi,0.0,0.0,30.0
midland,0.0,2.5,0.0
midlevel,0.0,2.5,0.0
midlifecrunch,0.0,0.0,2.5
midlifemeltdown,0.0,0.0,2.5
midnight,10.0,0.0,0.0
midnite,2.5,0.0,0.0
midrange,0.0,10.0,0.0
mids,0.0,10.0,0.0
midway,3.321928094887363,1.6609640474436815,1.6609640474436815
midwest,0.0,0.0,5.0
migh,0.0,0.0,5.0
mightbuyit,0.0,0.0,2.5
mightmismyb,2.5,0.0,0.0
mighty,1.6609640474436815,1.6609640474436815,3.321928094887363
migraine,0.0,2.5,0.0
mike,3.321928094887363,0.0,3.321928094887363
miked,0.0,0.0,5.0
mikedignammusic,0.0,0.0,2.5
mikehertz,2.5,0.0,0.0
mikenyff,0.0,0.0,2.5
mikeyj,0.0,0.0,2.5
mikeyway,0.0,0.0,7.5
miking,0.0,0.0,2.5
mil,0.0,0.0,2.5
milan,0.0,2.095903274289385,5.678873587267573
mild,5.289431441108701,1.3274436135281011,1.3274436135281011
mildly,6.552643539533589,1.530895350152348,0.8846944397064771
mile,3.9173823267621817,2.095903274289385,1.0479516371446924
mileage,5.0,0.0,0.0
mileageplus,2.717562737549928,4.1145820804822515,0.0
milesaaver,0.0,2.5,0.0
miley,0.0,0.0,15.0
mileycyrus,0.0,0.0,25.0
mili,0.0,0.0,2.5
military,2.095903274289385,2.9514322065841454,1.4679087893334213
milk,0.0,0.0,2.5
milked,2.5,0.0,0.0
milking,2.5,0.0,0.0
millennial,2.5,0.0,0.0
miller,5.678873587267573,0.0,2.095903274289385
millionth,0.0,0.0,2.5
milquetoast,2.5,0.0,0.0
miltykiss,0.0,0.0,5.0
mim,0.0,0.0,2.5
mimetic,2.5,0.0,0.0
mimicking,0.0,2.5,0.0
mimics,2.5,0.0,0.0
mimidoogi,0.0,0.0,2.5
mimimal,0.0,0.0,2.5
mimimohamed,0.0,0.0,2.5
min,10.318851158516171,0.8184319051879262,1.1711357695111924
mind,1.7519200679621514,2.0676018046106397,2.533498945695183
minded,8.58328067894192,1.0759410770890674,1.0759410770890674
mindedly,0.0,2.5,0.0
mindful,0.0,0.0,2.5
mindless,6.8433137786230045,1.4947531601505835,0.8725028695491561
mindmanager,0.0,0.0,2.5
minds,2.5,0.0,0.0
mine,1.619957991616747,1.7026008101450463,3.321928094887363
mined,5.678873587267573,2.095903274289385,0.0
minehead,0.0,0.0,2.5
mineral,0.0,5.678873587267573,2.095903274289385
ming,8.003922779651097,1.6609640474436815,0.0
mingles,2.5,0.0,0.0
mini,3.1956108263448426,2.2013903588066075,1.2657419156244891
minimal,1.582220362690496,3.321928094887363,1.7420653825330148
minimalist,8.003922779651097,0.0,1.6609640474436815
minimalistic,0.0,0.0,2.5
minimally,2.5,0.0,0.0
minimize,0.0,1.1832946624549385,14.937236057436325
minimizes,0.0,0.0,5.0
minimizing,0.0,0.0,2.5
minimum,1.7721967586109773,0.9602525677891276,5.094382474196232
miniscule,0.0,0.0,2.5
minneap,0.0,2.5,0.0
minneapolis,0.0,5.0,0.0
minor,1.8380053935977752,1.6954165949274738,2.941625832534105
mins,11.859457970560367,0.812711509291959,1.0759410770890674
mint,2.51294159473206,2.51294159473206,1.4306765580733931
mintalicious,0.0,0.0,2.5
minteva,0.0,0.0,2.5
minu,3.321928094887363,0.0,3.321928094887363
minus,0.0,0.0,7.5
minut,2.5,0.0,0.0
minute,11.474446170085354,0.9602525677891276,0.9602525677891276
minutely,2.5,0.0,0.0
minutiae,2.5,0.0,0.0
mira,5.0,0.0,0.0
miracle,1.285097208938469,12.62925313651334,0.0
miraculous,5.0,0.0,0.0
miraculously,0.0,2.095903274289385,5.678873587267573
miramax,2.5,0.0,0.0
mired,5.678873587267573,0.0,2.095903274289385
miris,0.0,0.0,2.5
mirror,0.0,7.5,0.0
mirrored,0.0,0.0,2.5
mirrorglaze,0.0,0.0,2.5
mis,5.678873587267573,0.0,2.095903274289385
misbegotten,2.5,0.0,0.0
misc,0.0,0.0,2.5
miscast,2.5,0.0,0.0
miscellaneous,3.321928094887363,0.0,3.321928094887363
mischievous,3.321928094887363,3.321928094887363,0.0
misconceived,3.321928094887363,0.0,3.321928094887363
misconnected,2.5,0.0,0.0
misconstrued,2.5,0.0,0.0
miscounting,2.5,0.0,0.0
misdirected,2.5,0.0,0.0
mise,2.5,0.0,0.0
miserable,7.0093046768582425,0.9116518111250529,1.4306765580733931
miserably,2.51294159473206,1.4306765580733931,2.51294159473206
miserlou,0.0,0.0,2.5
misfiring,2.5,0.0,0.0
misguided,10.0,0.0,0.0
mishandle,2.5,0.0,0.0
mishandled,2.5,0.0,0.0
mishap,0.0,0.0,2.5
mishaps,2.5,0.0,0.0
misinformation,2.5,0.0,0.0
misinformed,0.0,2.5,0.0
misjudging,2.5,0.0,0.0
mislead,2.5,0.0,0.0
misleading,1.7721967586109773,3.798794064681797,1.3506893502198491
misled,0.0,0.0,2.5
mismarked,20.0,0.0,0.0
mismatched,0.0,2.5,0.0
misogynistic,0.0,2.095903274289385,5.678873587267573
misplace,0.0,0.0,2.5
misplaced,8.003922779651097,0.0,1.6609640474436815
misplacing,0.0,0.0,2.5
misprounced,0.0,0.0,2.5
misread,0.0,0.0,2.5
miss,4.353995753301182,1.3172047559331406,1.597515164250446
missdibbs,0.0,0.0,2.5
misse,2.5,0.0,0.0
missed,9.547874667292193,0.7095371518716862,1.322476757198613
missedflight,2.5,0.0,0.0
misses,4.899079389427794,2.3475901497877913,0.0
missin,3.321928094887363,0.0,3.321928094887363
missing,6.481127961600487,1.1386066873106757,1.285097208938469
mississauga,0.0,0.0,2.5
mississippi,0.0,0.0,2.5
missive,0.0,0.0,2.5
missteps,2.5,0.0,0.0
missxmarisa,0.0,0.0,5.0
missy,0.0,0.0,2.5
mistake,1.9535700439406751,1.9535700439406751,2.4097933153777453
mistakefurious,2.5,0.0,0.0
mistaken,1.4306765580733931,1.4306765580733931,4.507575551943847
mistakenly,0.0,0.0,5.0
mistaking,0.0,5.0,0.0
mistreat,0.0,0.0,2.5
mistress,0.0,0.0,2.5
misty,5.0,0.0,0.0
misunderstood,5.678873587267573,2.095903274289385,0.0
misused,0.0,0.0,2.5
mitchel,0.0,0.0,2.5
mitchell,0.0,0.0,2.5
mitchelmusso,0.0,0.0,2.5
mitchsunderland,2.5,0.0,0.0
mite,3.321928094887363,0.0,3.321928094887363
mith,0.0,0.0,2.5
mix,1.1073093649624544,1.6609640474436815,4.899079389427794
mixed,2.0486906613251517,1.2137266547917132,3.5734616593335295
mixer,1.4306765580733931,1.4306765580733931,4.507575551943847
mixes,3.321928094887363,0.0,3.321928094887363
mixing,1.1073093649624544,0.0,17.243773525740824
miyazaki,3.321928094887363,3.321928094887363,0.0
mizohican,0.0,0.0,2.5
mizphenomenal,0.0,0.0,2.5
mjphotographer,0.0,0.0,2.5
mke,7.5,0.0,0.0
mkrob,0.0,0.0,2.5
mlm,0.0,0.0,2.5
mltple,2.5,0.0,0.0
mm,2.170464653912342,1.2301433994512887,3.321928094887363
mmkay,0.0,0.0,2.5
mmm,3.321928094887363,0.0,3.321928094887363
mmmm,0.0,0.0,2.5
mmmmm,0.0,0.0,2.5
mmmmmm,0.0,0.0,2.5
mmmmmmmmmmmmm,0.0,0.0,2.5
mmuk,0.0,0.0,2.5
mn,0.0,0.0,5.0
mo,5.678873587267573,0.0,2.095903274289385
moaning,5.0,0.0,0.0
mob,2.5,0.0,0.0
mobile,1.5986160149961008,2.146658671539321,2.6619559702796276
mobius,2.5,0.0,0.0
moby,0.0,0.0,2.5
mock,3.321928094887363,0.0,3.321928094887363
mocking,1.6609640474436815,3.321928094887363,1.6609640474436815
mockumentary,2.5,0.0,0.0
mod,0.0,1.1832946624549385,14.937236057436325
